Zone_name,Network_zones,Network_Lines,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,Line_Max_Flow_MW,transmission_path_name,distance_km,Line_Loss_Percentage,Line_Max_Reinforcement_MW,Line_Reinforcement_Cost_per_MWyr,DerateCapRes_1,CapRes_1,CapRes_Excl_1,bus0,bus1,bus0_x,bus0_y,bus1_x,bus1_y
GB0 4,z57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10704.63189,ES1 5_to_ES1 8,284.2051256,0.01776282,20000,13501.04212,0.95,0,0,ES1 5,ES1 8,-3.650686811,40.1106101,-6.151081793,39.41281179
GB0 5,z58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587.090917,ES1 6_to_FR1 8,272.0739748,0.017004623,20000,12924.75703,0.95,0,0,ES1 6,FR1 8,-2.896801354,42.76489618,-0.428850811,43.53302298
GB0 6,z59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3964.434574,FR1 0_to_FR1 11,264.8327307,0.016552046,20000,12580.76484,0.95,0,0,FR1 0,FR1 11,2.285930386,46.41651176,-0.147786872,45.53878517
GB0 7,z60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6746.782759,FR1 0_to_FR1 12,202.4856022,0.01265535,20000,9618.991352,0.95,0,0,FR1 0,FR1 12,2.285930386,46.41651176,2.837637634,45.01155887
GB0 8,z61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3566.015485,FR1 0_to_FR1 15,247.1351089,0.015445944,20000,11740.04694,0.95,0,0,FR1 0,FR1 15,2.285930386,46.41651176,3.785280059,47.87312765
GB0 9,z62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377.343656,FR1 0_to_FR1 16,256.17655,0.016011034,20000,12169.55671,0.95,0,0,FR1 0,FR1 16,2.285930386,46.41651176,4.896736931,46.04814359
GB5 0,z63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775.762746,FR1 0_to_FR1 7,333.1145068,0.020819657,20000,15824.46122,0.95,0,0,FR1 0,FR1 7,2.285930386,46.41651176,2.412112342,48.81161936
IT1 0,z64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3566.015485,FR1 1_to_FR1 15,394.65852,0.024666158,20000,18748.08307,0.95,0,0,FR1 1,FR1 15,6.107274788,45.52201024,3.785280059,47.87312765
IT1 1,z65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12298.30825,FR1 1_to_FR1 16,138.2554535,0.008640966,20000,6567.765792,0.95,0,0,FR1 1,FR1 16,6.107274788,45.52201024,4.896736931,46.04814359
IT1 10,z66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188.671828,FR1 1_to_FR1 17,360.6420575,0.022540129,20000,17132.14566,0.95,0,0,FR1 1,FR1 17,6.107274788,45.52201024,7.098681163,48.02632462
